Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
h2database,org.h2.security.auth.impl,StaticUserCredentialsValidator,4,0,4,4,44,11,0,0,0.5,0,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\security\auth\impl\StaticUserCredentialsValidator.java,20
h2database,org.h2.server.pg,PgServer,35,21,24,14,411,99,0,0,0.16666666666666666,5,9,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\pg\PgServer.java,26
h2database,org.h2.server.pg,PgServerThread,39,0,61,1,1252,224,0,0,0.03278688524590164,2,40,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\pg\PgServerThread.java,73
h2database,org.h2.server.pg,Prepared,5,0,2,0,46,3,0,0,0.0,2,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\pg\PgServerThread.java,1312
h2database,org.h2.server.pg,Portal,3,0,0,0,17,0,0,0,-1.0,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\pg\PgServerThread.java,1366
h2database,org.h2.server,Service,0,0,11,0,60,11,1,0,-1.0,1,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\Service.java,10
h2database,org.h2.server,ShutdownHandler,0,0,1,0,9,1,0,0,-1.0,3,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\ShutdownHandler.java,8
h2database,org.h2.server,TcpServer,24,0,29,17,427,73,0,1,0.10344827586206896,3,12,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\TcpServer.java,31
h2database,org.h2.server,TcpServerThread,14,0,18,5,599,93,0,0,0.16666666666666666,1,29,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\TcpServerThread.java,49
h2database,org.h2.server,CachedInputStream,2,0,5,4,37,9,0,0,0.0,1,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\TcpServerThread.java,626
h2database,org.h2.server.web,ConnectionInfo,5,3,5,2,43,5,0,0,0.6,3,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\web\ConnectionInfo.java,10
h2database,org.h2.server.web,DbStarter,2,0,4,3,58,6,0,0,0.0,2,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\web\DbStarter.java,19
h2database,org.h2.server.web,JakartaDbStarter,2,0,4,3,58,6,0,0,0.0,2,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\web\JakartaDbStarter.java,19
h2database,org.h2.server.web,JakartaWebServlet,2,0,6,4,127,23,0,0,0.0,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\web\JakartaWebServlet.java,24
h2database,org.h2.server.web,PageParser,6,0,16,2,318,64,0,0,0.125,7,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\web\PageParser.java,16
h2database,org.h2.server.web,WebApp,13,0,49,2,1565,278,1,0,0.04081632653061224,3,28,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\web\WebApp.java,69
h2database,org.h2.server.web,IndexInfo,3,0,0,0,17,0,0,0,-1.0,1,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\web\WebApp.java,573
h2database,org.h2.server.web,WebServer,34,0,59,24,701,130,0,0,0.1016949152542373,7,19,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\web\WebServer.java,49
h2database,org.h2.server.web,TranslateThread,3,0,4,3,43,6,0,0,0.0,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\web\WebServer.java,841
h2database,org.h2.server.web,WebServlet,2,0,6,4,127,23,0,0,0.0,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\web\WebServlet.java,24
h2database,org.h2.server.web,WebSession,13,0,17,0,203,26,0,0,0.11764705882352941,4,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\web\WebSession.java,23
h2database,org.h2.server.web,WebThread,9,0,18,1,384,76,0,1,0.0,2,9,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\server\web\WebThread.java,30
h2database,org.h2.store,CountingReaderInputStream,6,0,7,5,72,13,0,0,0.0,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\CountingReaderInputStream.java,19
h2database,org.h2.store,Data,2,0,16,13,159,23,0,0,0.125,5,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\Data.java,20
h2database,org.h2.store,DataHandler,0,0,11,0,69,11,0,0,-1.0,14,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\DataHandler.java,13
h2database,org.h2.store,DataReader,2,0,7,6,97,17,0,0,0.42857142857142855,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\DataReader.java,13
h2database,org.h2.store,FastEOFException,1,0,1,1,9,1,0,0,0.0,1,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\DataReader.java,116
h2database,org.h2.store,FileLister,0,0,4,3,81,16,0,0,-1.0,13,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\FileLister.java,19
h2database,org.h2.store,FileLock,16,0,18,9,448,61,0,0,0.0,4,14,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\FileLock.java,34
h2database,org.h2.store,FileStore,12,1,30,22,430,55,0,0,0.0,11,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\FileStore.java,21
h2database,org.h2.store,FileStoreInputStream,6,0,9,6,131,23,0,0,0.0,0,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\FileStoreInputStream.java,15
h2database,org.h2.store,FileStoreOutputStream,5,0,5,5,64,10,0,0,0.4,0,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\FileStoreOutputStream.java,14
h2database,org.h2.store,InDoubtTransaction,3,0,4,0,49,7,0,0,-1.0,2,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\InDoubtTransaction.java,10
h2database,org.h2.store,LobStorageFrontend,4,3,9,9,50,9,0,1,0.7777777777777778,6,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\LobStorageFrontend.java,16
h2database,org.h2.store,LobStorageInterface,0,0,8,0,58,8,1,0,-1.0,5,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\LobStorageInterface.java,16
h2database,org.h2.store,LobStorageRemoteInputStream,4,0,4,4,45,6,0,0,0.0,0,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\LobStorageRemoteInputStream.java,14
h2database,org.h2.store,RangeInputStream,1,0,9,9,67,16,0,0,0.5555555555555556,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\RangeInputStream.java,14
h2database,org.h2.store,RangeReader,2,0,9,9,68,16,0,0,0.4444444444444444,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\RangeReader.java,13
h2database,org.h2.store,RecoverTester,8,0,4,3,135,20,0,0,0.0,1,13,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\RecoverTester.java,28
h2database,org.h2.store.fs.async,FileAsync,2,0,10,7,53,12,0,0,0.2,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\async\FileAsync.java,18
h2database,org.h2.store.fs.async,FilePathAsync,0,0,2,2,11,2,0,0,-1.0,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\async\FilePathAsync.java,12
h2database,org.h2.store.fs.disk,FilePathDisk,1,0,26,22,356,56,0,0,0.5769230769230769,3,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\disk\FilePathDisk.java,42
h2database,org.h2.store.fs.encrypt,FileEncrypt,12,1,15,7,202,34,0,0,0.0,3,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\encrypt\FileEncrypt.java,20
h2database,org.h2.store.fs.encrypt,FilePathEncrypt,1,0,10,8,76,14,0,0,0.4,5,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\encrypt\FilePathEncrypt.java,18
h2database,org.h2.store.fs.encrypt,XTS,3,0,7,0,103,19,0,0,0.0,2,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\encrypt\XTS.java,10
h2database,org.h2.store.fs,FakeFileChannel,1,1,18,16,62,18,0,0,1.0,5,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\FakeFileChannel.java,16
h2database,org.h2.store.fs,FileBase,0,0,11,10,44,11,1,0,-1.0,0,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\FileBase.java,16
h2database,org.h2.store.fs,FileBaseDefault,1,0,6,5,43,10,0,1,0.0,0,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\FileBaseDefault.java,12
h2database,org.h2.store.fs,FileChannelInputStream,4,0,5,5,46,9,0,0,0.0,0,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\FileChannelInputStream.java,13
h2database,org.h2.store.fs,FilePath,5,1,29,28,245,35,1,0,0.5172413793103449,25,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\FilePath.java,18
h2database,org.h2.store.fs,FilePathWrapper,1,0,26,22,106,27,0,1,0.0,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\FilePathWrapper.java,14
h2database,org.h2.store.fs,FileUtils,5,5,29,29,328,44,0,0,0.6896551724137931,110,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\FileUtils.java,29
h2database,org.h2.store.fs,Recorder,7,0,1,0,41,1,0,0,-1.0,4,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\Recorder.java,8
h2database,org.h2.store.fs.mem,FileMem,3,0,11,9,94,24,0,0,0.2727272727272727,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\mem\FileMem.java,16
h2database,org.h2.store.fs.mem,FileMemData,21,0,25,3,314,49,0,0,0.12,4,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\mem\FileMemData.java,17
h2database,org.h2.store.fs.mem,Cache,2,0,3,1,22,4,0,0,0.6666666666666666,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\mem\FileMemData.java,137
h2database,org.h2.store.fs.mem,CompressItem,2,0,2,2,23,3,0,0,0.0,3,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\mem\FileMemData.java,166
h2database,org.h2.store.fs.mem,FilePathMem,2,0,22,18,158,36,1,0,0.22727272727272727,1,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\mem\FilePathMem.java,16
h2database,org.h2.store.fs.mem,FilePathMemLZF,0,0,3,2,16,3,0,1,-1.0,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\mem\FilePathMemLZF.java,8
h2database,org.h2.store.fs.niomapped,FileNioMapped,6,0,13,8,155,33,0,0,0.0,2,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\niomapped\FileNioMapped.java,23
h2database,org.h2.store.fs.niomapped,FilePathNioMapped,0,0,2,2,11,2,0,0,-1.0,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\niomapped\FilePathNioMapped.java,12
h2database,org.h2.store.fs.niomem,FileNioMem,3,0,11,9,89,22,0,0,0.2727272727272727,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\niomem\FileNioMem.java,16
h2database,org.h2.store.fs.niomem,FileNioMemData,23,2,24,5,317,44,0,0,0.125,4,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\niomem\FileNioMemData.java,17
h2database,org.h2.store.fs.niomem,CompressLaterCache,2,0,4,2,25,5,0,0,0.5,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\niomem\FileNioMemData.java,110
h2database,org.h2.store.fs.niomem,CompressItem,2,2,3,3,27,4,0,0,0.0,3,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\niomem\FileNioMemData.java,143
h2database,org.h2.store.fs.niomem,FilePathNioMem,2,0,22,18,148,33,1,0,0.22727272727272727,1,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\niomem\FilePathNioMem.java,16
h2database,org.h2.store.fs.niomem,FilePathNioMemLZF,0,0,4,2,27,6,0,1,-1.0,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\niomem\FilePathNioMemLZF.java,8
h2database,org.h2.store.fs.rec,FilePathRec,3,0,13,11,77,14,0,0,0.38461538461538464,8,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\rec\FilePathRec.java,15
h2database,org.h2.store.fs.rec,FileRec,3,0,13,12,68,15,0,0,0.0,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\rec\FileRec.java,16
h2database,org.h2.store.fs.retry,FilePathRetryOnInterrupt,1,0,2,2,15,2,0,0,0.0,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\retry\FilePathRetryOnInterrupt.java,12
h2database,org.h2.store.fs.retry,FileRetryOnInterrupt,5,0,19,14,182,34,0,0,0.0,1,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\retry\FileRetryOnInterrupt.java,17
h2database,org.h2.store.fs.retry,FileLockRetry,1,0,3,2,19,3,0,0,0.0,1,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\retry\FileRetryOnInterrupt.java,202
h2database,org.h2.store.fs.split,FilePathSplit,1,0,17,11,196,43,0,0,0.0,2,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\split\FilePathSplit.java,21
h2database,org.h2.store.fs.split,FileSplit,5,0,10,7,114,22,0,0,0.0,1,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\split\FileSplit.java,17
h2database,org.h2.store.fs.zip,FilePathZip,0,0,25,21,189,44,0,0,-1.0,1,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\zip\FilePathZip.java,20
h2database,org.h2.store.fs.zip,FileZip,8,0,13,10,97,23,0,0,0.5384615384615384,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\store\fs\zip\FileZip.java,20
h2database,org.h2.table,Column,22,4,65,58,636,131,0,1,0.0,40,23,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\Column.java,34
h2database,org.h2.table,ColumnResolver,0,0,12,0,88,12,2,0,-1.0,47,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\ColumnResolver.java,13
h2database,org.h2.table,ColumnTemplate,0,0,11,0,30,11,1,0,-1.0,2,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\ColumnTemplate.java,12
h2database,org.h2.table,DataChangeDeltaTable,3,0,8,8,82,13,0,3,0.75,4,9,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\DataChangeDeltaTable.java,18
h2database,org.h2.table,DerivedTable,2,0,7,7,60,10,0,2,0.42857142857142855,0,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\DerivedTable.java,19
h2database,org.h2.table,DualTable,1,1,9,9,41,9,0,2,0.8888888888888888,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\DualTable.java,13
h2database,org.h2.table,FunctionTable,1,0,8,8,39,9,0,3,0.5,0,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\FunctionTable.java,13
h2database,org.h2.table,GeneratedColumnResolver,4,0,7,4,68,15,0,1,0.2857142857142857,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\GeneratedColumnResolver.java,14
h2database,org.h2.table,IndexColumn,4,4,10,10,134,18,0,0,0.2,41,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\IndexColumn.java,12
h2database,org.h2.table,IndexHints,1,0,5,4,31,5,0,0,0.0,4,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\IndexHints.java,13
h2database,org.h2.table,InformationSchemaTable,54,1,73,7,1719,434,0,2,0.136986301369863,1,59,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\InformationSchemaTable.java,78
h2database,org.h2.table,DataTypeInformation,16,0,2,0,195,47,0,0,1.0,2,10,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\InformationSchemaTable.java,3257
h2database,org.h2.table,InformationSchemaTableLegacy,38,1,11,3,1159,265,0,2,0.0,2,56,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\InformationSchemaTableLegacy.java,83
h2database,org.h2.table,MetaTable,4,1,28,20,183,35,2,1,0.9642857142857143,1,16,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\MetaTable.java,25
h2database,org.h2.table,Plan,4,0,6,5,117,22,0,0,0.0,1,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\Plan.java,18
h2database,org.h2.table,PlanItem,5,0,8,1,37,8,0,0,0.5,12,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\PlanItem.java,10
h2database,org.h2.table,QueryExpressionTable,8,0,30,26,202,49,2,1,0.6666666666666666,4,20,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\QueryExpressionTable.java,32
h2database,org.h2.table,CacheKey,2,0,3,2,34,7,0,0,0.0,2,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\QueryExpressionTable.java,37
h2database,org.h2.table,RangeTable,7,2,15,14,123,23,0,2,0.4,2,9,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\RangeTable.java,18
h2database,org.h2.table,Table,22,5,107,99,1124,231,5,0,0.34579439252336447,95,34,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\Table.java,46
h2database,org.h2.table,TableBase,3,0,7,6,129,29,0,1,0.42857142857142855,1,8,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\TableBase.java,18
h2database,org.h2.table,TableFilter,36,1,76,67,1023,218,0,1,0.09210526315789473,83,34,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\TableFilter.java,42
h2database,org.h2.table,TableFilterVisitor,0,0,1,0,10,1,1,0,-1.0,1,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\TableFilter.java,1221
h2database,org.h2.table,MapColumnsVisitor,1,0,2,1,12,2,0,1,0.0,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\TableFilter.java,1234
h2database,org.h2.table,TableLink,24,0,47,35,592,115,0,1,0.2765957446808511,4,24,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\TableLink.java,43
h2database,org.h2.table,TableLinkConnection,8,0,9,5,111,14,0,0,0.2222222222222222,3,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\TableLinkConnection.java,15
h2database,org.h2.table,TableSynonym,2,0,14,14,81,15,0,0,0.35714285714285715,5,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\TableSynonym.java,16
h2database,org.h2.table,TableValueConstructorTable,1,0,7,7,38,8,0,3,0.42857142857142855,1,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\TableValueConstructorTable.java,17
h2database,org.h2.table,TableView,7,0,33,26,388,69,0,2,0.18181818181818182,11,17,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\TableView.java,29
h2database,org.h2.table,VirtualConstructedTable,0,0,4,3,20,4,3,2,-1.0,1,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\VirtualConstructedTable.java,14
h2database,org.h2.table,VirtualTable,0,0,14,13,46,14,3,1,-1.0,1,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\table\VirtualTable.java,17
h2database,org.h2.tools,Backup,0,0,4,3,133,21,0,0,-1.0,10,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\Backup.java,24
h2database,org.h2.tools,ChangeFileEncryption,4,0,7,3,175,29,0,0,0.2857142857142857,3,8,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\ChangeFileEncryption.java,26
h2database,org.h2.tools,CompressTool,2,0,15,9,296,55,0,0,0.4666666666666667,7,8,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\CompressTool.java,32
h2database,org.h2.tools,Console,4,0,6,3,270,58,1,0,0.3333333333333333,2,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\Console.java,17
h2database,org.h2.tools,ConvertTraceFile,6,0,7,3,171,30,0,0,0.2857142857142857,2,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\ConvertTraceFile.java,21
h2database,org.h2.tools,Stat,4,0,1,1,22,4,0,0,0.0,2,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\ConvertTraceFile.java,31
h2database,org.h2.tools,CreateCluster,0,0,6,3,115,15,0,0,-1.0,2,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\CreateCluster.java,21
h2database,org.h2.tools,Csv,21,0,47,29,704,138,0,1,0.06382978723404255,9,11,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\Csv.java,35
h2database,org.h2.tools,DeleteDbFiles,0,0,5,3,76,15,0,0,-1.0,26,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\DeleteDbFiles.java,16
h2database,org.h2.tools,GUIConsole,15,0,22,14,475,55,0,1,0.5,2,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\GUIConsole.java,39
h2database,org.h2.tools,MultiDimension,1,0,17,9,268,49,0,0,0.4117647058823529,2,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\MultiDimension.java,15
h2database,org.h2.tools,Recover,13,0,40,18,591,114,0,0,0.3,10,27,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\Recover.java,64
h2database,org.h2.tools,Restore,0,0,5,3,152,28,0,0,-1.0,8,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\Restore.java,21
h2database,org.h2.tools,RunScript,2,0,8,4,241,45,0,0,0.375,8,7,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\RunScript.java,28
h2database,org.h2.tools,Script,0,0,4,4,103,15,0,0,-1.0,4,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\Script.java,15
h2database,org.h2.tools,Server,6,0,25,21,627,129,0,0,0.24,18,10,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\Server.java,24
h2database,org.h2.tools,Shell,13,0,22,7,567,101,0,0,0.09090909090909091,2,9,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\Shell.java,33
h2database,org.h2.tools,SimpleResultSet,8,0,240,230,1797,299,0,0,0.29583333333333334,18,12,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\SimpleResultSet.java,44
h2database,org.h2.tools,SimpleArray,1,0,12,11,77,12,0,0,0.9166666666666666,2,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\SimpleResultSet.java,2367
h2database,org.h2.tools,SimpleRowSource,0,0,3,0,20,3,1,0,-1.0,1,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\SimpleRowSource.java,10
h2database,org.h2.tools,TriggerAdapter,5,0,3,3,52,3,0,0,1.0,0,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\TriggerAdapter.java,14
h2database,org.h2.tools,Upgrade,2,0,14,4,246,39,0,0,0.42857142857142855,2,5,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\tools\Upgrade.java,34
h2database,org.h2.util.geometry,EWKBUtils,11,3,27,8,420,77,0,0,0.3333333333333333,7,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\util\geometry\EWKBUtils.java,31
h2database,org.h2.util.geometry,EWKBTarget,5,0,12,1,100,23,0,1,0.16666666666666666,4,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\util\geometry\EWKBUtils.java,45
h2database,org.h2.util.geometry,EWKBSource,3,0,5,1,48,5,0,0,0.0,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\util\geometry\EWKBUtils.java,180
h2database,org.h2.util.geometry,EWKTUtils,8,0,48,14,741,172,0,0,0.14583333333333334,7,8,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\util\geometry\EWKTUtils.java,31
h2database,org.h2.util.geometry,EWKTTarget,4,0,14,1,137,35,0,1,0.0,1,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\util\geometry\EWKTUtils.java,67
h2database,org.h2.util.geometry,EWKTSource,2,0,17,4,264,76,0,0,0.0,2,2,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\util\geometry\EWKTUtils.java,233
h2database,org.h2.util.geometry,GeoJsonUtils,7,0,24,3,359,79,0,0,0.125,2,14,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\util\geometry\GeoJsonUtils.java,40
h2database,org.h2.util.geometry,GeoJsonTarget,6,0,13,1,121,33,0,1,0.0,1,4,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\util\geometry\GeoJsonUtils.java,59
h2database,org.h2.util.geometry,GeometryUtils,27,19,30,8,340,47,0,0,0.7333333333333333,7,3,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\util\geometry\GeometryUtils.java,8
h2database,org.h2.util.geometry,Target,0,0,13,1,89,13,6,0,-1.0,9,1,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\util\geometry\GeometryUtils.java,13
h2database,org.h2.util.geometry,EnvelopeTarget,6,0,7,2,61,13,0,1,0.2857142857142857,3,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\util\geometry\GeometryUtils.java,157
h2database,org.h2.util.geometry,DimensionSystemTarget,2,0,4,2,35,8,0,1,0.5,2,0,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\util\geometry\GeometryUtils.java,237
h2database,org.h2.util.geometry,JTSUtils,7,0,28,7,373,82,0,0,0.10714285714285714,3,6,C:\Users\AVuser\IdeaProjects\h2database\h2\src\main\org\h2\util\geometry\JTSUtils.java,46
